city,state_name,lat,lng
Southfield,Michigan,42.4765,-83.2605
Ellicott City,Maryland,39.2773,-76.8344
Dale City,Virginia,38.6473,-77.3459
Maple Grove,Minnesota,45.1089,-93.4626
Pittsburg,California,38.0182,-121.8964
New Britain,Connecticut,41.6758,-72.7862
Morgantown,West Virginia,39.638,-79.9468
Mansfield,Texas,32.569,-97.1211
Hammond,Louisiana,30.5061,-90.4563
Dothan,Alabama,31.2335,-85.4069
Harrisonburg,Virginia,38.4361,-78.8735
Wenatchee,Washington,47.4356,-120.3283
Waukesha,Wisconsin,43.0087,-88.2464
Pawtucket,Rhode Island,41.8744,-71.3743
Redmond,Washington,47.6762,-122.1169
Lauderhill,Florida,26.1605,-80.2242
Sumter,South Carolina,33.9392,-80.393
Redlands,California,34.0511,-117.1712
Daphne,Alabama,30.6286,-87.8866
Mount Vernon,Washington,48.4202,-122.3115
Weston,Florida,26.1006,-80.4054
St. Charles,Missouri,38.7954,-90.5157
Janesville,Wisconsin,42.6855,-89.0136
Sherman,Texas,33.6274,-96.6218
North Richland Hills,Texas,32.8605,-97.218
Broomfield,Colorado,39.9541,-105.0527
El Paso de Robles,California,35.6394,-120.656
Bristol,Tennessee,36.5572,-82.2154
Wilmington,Delaware,39.7415,-75.5413
Casas Adobes,Arizona,32.3423,-111.0114
Walnut Creek,California,37.9024,-122.0398
Poinciana,Florida,28.1217,-81.482
Lynwood,California,33.924,-118.2017
Glen Burnie,Maryland,39.1559,-76.6072
Lehi,Utah,40.4136,-111.8726
Passaic,New Jersey,40.8574,-74.1282
Homestead,Florida,25.4665,-80.4472
West Bend,Wisconsin,43.4184,-88.1824
Delray Beach,Florida,26.455,-80.0905
Sheboygan,Wisconsin,43.7403,-87.7316
Lake Elsinore,California,33.6847,-117.3344
Daytona Beach,Florida,29.1994,-81.0982
Los Lunas,New Mexico,34.8115,-106.7803
Lima,Ohio,40.741,-84.1121
Decatur,Alabama,34.573,-86.9906
Rocklin,California,38.8075,-121.2488
Rogers,Arkansas,36.3172,-94.1526
Castle Rock,Colorado,39.3763,-104.8535
Hanover,Pennsylvania,39.8117,-76.9835
Bossier City,Louisiana,32.5227,-93.6666
Dubuque,Iowa,42.5008,-90.7067
Rockville,Maryland,39.0834,-77.1552
Victoria,Texas,28.8285,-96.985
Saratoga Springs,New York,43.0674,-73.7775
Guaynabo,Puerto Rico,18.3839,-66.1134
Gaithersburg,Maryland,39.1346,-77.2132
Union City,New Jersey,40.7674,-74.0323
Ames,Iowa,42.0259,-93.6215
West Des Moines,Iowa,41.5522,-93.7805
South San Francisco,California,37.6536,-122.4197
Yorba Linda,California,33.889,-117.7714
Casper,Wyoming,42.842,-106.3207
Palatine,Illinois,42.1181,-88.043
Corvallis,Oregon,44.5697,-123.278
Ankeny,Iowa,41.7285,-93.6033
Mount Vernon,New York,40.9136,-73.8291
Rowlett,Texas,32.9157,-96.5488
Lakeville,Minnesota,44.6774,-93.252
Alpharetta,Georgia,34.0704,-84.2739
Longview,Washington,46.1461,-122.9629
DeKalb,Illinois,41.9313,-88.7482
Petaluma,California,38.2423,-122.6267
Redondo Beach,California,33.8574,-118.3766
Tamarac,Florida,26.2056,-80.2542
Laguna Niguel,California,33.5275,-117.705
Eagan,Minnesota,44.8169,-93.1638
Kenner,Louisiana,30.0109,-90.2549
Bay City,Michigan,43.5903,-83.8886
North Little Rock,Arkansas,34.7808,-92.2371
Sammamish,Washington,47.6017,-122.0416
Shawnee,Kansas,39.0158,-94.8076
Jupiter,Florida,26.9199,-80.1128
Doral,Florida,25.8151,-80.3565
Florence-Graham,California,33.9682,-118.2447
Carbondale,Illinois,37.7221,-89.2238
Blaine,Minnesota,45.1696,-93.2077
Weirton,West Virginia,40.406,-80.5671
Tulare,California,36.1996,-119.34
Wellington,Florida,26.6461,-80.2699
Pflugerville,Texas,30.452,-97.6022
Palo Alto,California,37.3913,-122.1468
Schenectady,New York,42.8025,-73.9276
Great Falls,Montana,47.5022,-111.2995
Michigan City,Indiana,41.7099,-86.8705
Bayonne,New Jersey,40.6661,-74.1141
Eden Prairie,Minnesota,44.8488,-93.4595
Port Orange,Florida,29.1084,-81.0137
Dublin,California,37.7161,-121.8963
Grand Forks,North Dakota,47.9218,-97.0886
Noblesville,Indiana,40.0354,-86.0042
San Clemente,California,33.4498,-117.6103
Brentwood,California,37.9355,-121.7191
Carmichael,California,38.6337,-121.323
East Orange,New Jersey,40.7651,-74.2117
Eastvale,California,33.9617,-117.5802
Chapel Hill,North Carolina,35.927,-79.0391
Rocky Mount,North Carolina,35.9676,-77.8048
Haverhill,Massachusetts,42.7838,-71.0871
Beloit,Wisconsin,42.523,-89.0184
Glens Falls,New York,43.3109,-73.6459
Brentwood,New York,40.7839,-73.2522
Fairbanks,Alaska,64.8353,-147.6534
Springfield,Oregon,44.0538,-122.981
Bethesda,Maryland,38.9866,-77.1188
Johnstown,Pennsylvania,40.3258,-78.9193
Dundalk,Maryland,39.2703,-76.4942
Castro Valley,California,37.7091,-122.0631
Coon Rapids,Minnesota,45.1755,-93.3095
Elmira,New York,42.0938,-76.8097
Mankato,Minnesota,44.1712,-93.9773
Albany,Oregon,44.6274,-123.0966
North Miami,Florida,25.9007,-80.1686
Encinitas,California,33.049,-117.2613
Skokie,Illinois,42.0359,-87.74
Leander,Texas,30.5728,-97.8618
Parkersburg,West Virginia,39.2624,-81.542
Waltham,Massachusetts,42.3889,-71.2423
Port Charlotte,Florida,26.9918,-82.114
Palm Harbor,Florida,28.0847,-82.7481
San Luis Obispo,California,35.2669,-120.6691
Sebring,Florida,27.477,-81.453
Council Bluffs,Iowa,41.2369,-95.8517
Hamilton,Ohio,39.3938,-84.5653
Moore,Oklahoma,35.3293,-97.4758
Pico Rivera,California,33.9902,-118.0888
Casa Grande,Arizona,32.9068,-111.7624
Monessen,Pennsylvania,40.1519,-79.8828
Montebello,California,34.0155,-118.1108
Rome,Georgia,34.2661,-85.1862
The Hammocks,Florida,25.67,-80.4483
Millcreek,Utah,40.6892,-111.8291
Sanford,Florida,28.7893,-81.276
National City,California,32.6654,-117.0983
Mayagüez,Puerto Rico,18.2003,-67.1397
Burnsville,Minnesota,44.7648,-93.2795
Coconut Creek,Florida,26.2803,-80.1842
Morristown,Tennessee,36.2046,-83.3006
Reston,Virginia,38.9497,-77.3461
Lakewood,Washington,47.1628,-122.5299
Spring,Texas,30.0613,-95.383
Gadsden,Alabama,34.009,-86.0156
Taylor,Michigan,42.226,-83.2688
Novi,Michigan,42.4786,-83.4893
Marietta,Georgia,33.9533,-84.5422
Hot Springs,Arkansas,34.4892,-93.0501
Woodland,California,38.6712,-121.75
Fountainebleau,Florida,25.7723,-80.3458
La Habra,California,33.9278,-117.9513
Malden,Massachusetts,42.4305,-71.0576
South Whittier,California,33.9336,-118.0311
Commerce City,Colorado,39.8642,-104.8434
South Hill,Washington,47.1203,-122.2848
Bristol,Connecticut,41.6812,-72.9407
Columbus,Indiana,39.2093,-85.9183
West Allis,Wisconsin,43.0068,-88.0296
Taylorsville,Utah,40.657,-111.9493
Bangor,Maine,44.8322,-68.7906
Monterey Park,California,34.0497,-118.1326
Greenwood,Indiana,39.6019,-86.1073
Bartlett,Tennessee,35.2337,-89.8195
Bradenton,Florida,27.49,-82.5739
Pontiac,Michigan,42.6493,-83.2878
Staunton,Virginia,38.1593,-79.0611
Meriden,Connecticut,41.5367,-72.7944
Gardena,California,33.8944,-118.3073
Apex,North Carolina,35.7239,-78.8728
Royal Oak,Michigan,42.5084,-83.1539
Cupertino,California,37.3168,-122.0465
La Mesa,California,32.7703,-117.0204
Benton Harbor,Michigan,42.1159,-86.4488
St. Clair Shores,Michigan,42.4921,-82.8957
Des Plaines,Illinois,42.0345,-87.9009
Lewiston,Maine,44.0915,-70.1681
Margate,Florida,26.2466,-80.2119
Midland,Michigan,43.6241,-84.2319
Carson City,Nevada,39.1512,-119.7474
Bowie,Maryland,38.9569,-76.7409
Middletown,New York,41.4459,-74.4236
Caldwell,Idaho,43.6453,-116.6591
San Rafael,California,37.9905,-122.5222
Richland,Washington,46.2824,-119.2938
St. Peters,Missouri,38.7824,-90.6061
Wesley Chapel,Florida,28.2106,-82.3238
Hendersonville,Tennessee,36.3063,-86.5998
White Plains,New York,41.022,-73.7549
Huntersville,North Carolina,35.4058,-80.8727
Santee,California,32.8554,-116.9851
Jefferson City,Missouri,38.5676,-92.1759
Beckley,West Virginia,37.7878,-81.1841
Arcadia,California,34.1342,-118.0373
Titusville,Florida,28.5727,-80.8193
Cartersville,Georgia,34.1639,-84.8007
Walla Walla,Washington,46.067,-118.3366
Orland Park,Illinois,41.6074,-87.8619
Towson,Maryland,39.3944,-76.619
Weymouth,Massachusetts,42.1984,-70.9466
Parker,Colorado,39.5084,-104.7753
Palm Beach Gardens,Florida,26.8466,-80.1679
Bozeman,Montana,45.6832,-111.0552
East Stroudsburg,Pennsylvania,41.0023,-75.1779
Huntington Park,California,33.98,-118.2167
Taunton,Massachusetts,41.9036,-71.0943
Midwest City,Oklahoma,35.463,-97.3709
Medford,Massachusetts,42.4234,-71.1087
Goldsboro,North Carolina,35.3778,-77.972
Euless,Texas,32.8508,-97.0799
Manhattan,Kansas,39.1886,-96.6046
Shoreline,Washington,47.7564,-122.3426
Lake Havasu City,Arizona,34.5006,-114.3113
Smyrna,Georgia,33.8633,-84.5168
Cape Girardeau,Missouri,37.3108,-89.5597
Tamiami,Florida,25.7556,-80.4016
Kendale Lakes,Florida,25.7081,-80.4078
Grants Pass,Oregon,42.4333,-123.3317
Blue Springs,Missouri,39.0124,-94.2721
Southaven,Mississippi,34.9514,-89.9787
Tinley Park,Illinois,41.567,-87.805
Diamond Bar,California,33.9991,-117.8161
Pittsfield,Massachusetts,42.4517,-73.2605
Eagle Pass,Texas,28.7125,-100.484
New Brunswick,New Jersey,40.487,-74.445
Lenexa,Kansas,38.9609,-94.8018
Hazleton,Pennsylvania,40.9504,-75.9724
Twin Falls,Idaho,42.5645,-114.4615
Brookhaven,Georgia,33.8744,-84.3314
Novato,California,38.092,-122.5576
Tigard,Oregon,45.4237,-122.7845
Highland,California,34.1113,-117.1654
Fountain Valley,California,33.7105,-117.9514
Dearborn Heights,Michigan,42.3164,-83.2769
Grapevine,Texas,32.9343,-97.0744
Fond du Lac,Wisconsin,43.7718,-88.4396
Hacienda Heights,California,33.997,-117.9728
Ithaca,New York,42.4442,-76.5032
Apple Valley,Minnesota,44.7457,-93.2006
Chicopee,Massachusetts,42.1764,-72.5719
Oak Lawn,Illinois,41.7139,-87.7528
Cathedral City,California,33.8363,-116.4642
Delano,California,35.767,-119.2637
Bentonville,Arkansas,36.3546,-94.2306
Stonecrest,Georgia,33.6842,-84.1372
Kettering,Ohio,39.6957,-84.1495
Colton,California,34.0538,-117.3254
Kingston,New York,41.9295,-73.9968
West Haven,Connecticut,41.2739,-72.9672
St. Cloud,Florida,28.2294,-81.2829
Normal,Illinois,40.5218,-88.9881
Berwyn,Illinois,41.8433,-87.7909
Milford,Connecticut,41.2256,-73.0616
Aloha,Oregon,45.492,-122.8726
Arroyo Grande,California,35.1241,-120.5845
Minnetonka,Minnesota,44.9322,-93.4598
Rosemead,California,34.0689,-118.0823
Paramount,California,33.8976,-118.1652
Yucaipa,California,34.0336,-117.0429
Brunswick,Georgia,31.145,-81.474
Williamsport,Pennsylvania,41.2398,-77.0371
Elyria,Ohio,41.3761,-82.1063
Leesburg,Virginia,39.1058,-77.5544
Mount Prospect,Illinois,42.0641,-87.9375
Pinellas Park,Florida,27.8589,-82.7078
Bellevue,Nebraska,41.1535,-95.9357
West Sacramento,California,38.5557,-121.5504
Apopka,Florida,28.7014,-81.5304
Lewiston,Idaho,46.3934,-116.9934
Grand Island,Nebraska,40.9214,-98.3584
Palm Desert,California,33.7378,-116.3695
Milford city ,Connecticut,41.2256,-73.0625
Watertown,New York,43.9734,-75.9094
Little Elm,Texas,33.1856,-96.929
Chambersburg,Pennsylvania,39.9315,-77.6556
Revere,Massachusetts,42.4192,-71.0036
Peabody,Massachusetts,42.5335,-70.9724
Wylie,Texas,33.0362,-96.5161
Beaufort,South Carolina,32.4597,-80.7235
Aspen Hill,Maryland,39.0928,-77.0823
DeSoto,Texas,32.5992,-96.8633
Helena,Montana,46.5965,-112.0202
Edina,Minnesota,44.8914,-93.3602
Wheaton,Illinois,41.8561,-88.1083
West New York,New Jersey,40.7856,-74.0093
Hoboken,New Jersey,40.7453,-74.0279
Lacey,Washington,47.046,-122.7934
Summerville,South Carolina,33.0015,-80.1799
Oak Park,Illinois,41.8872,-87.7899
Maricopa,Arizona,33.0404,-112.0006
Lompoc,California,34.6618,-120.4714
Kentwood,Michigan,42.8852,-85.5925
Levittown,Pennsylvania,40.1537,-74.853
Sierra Vista,Arizona,31.563,-110.3153
Levittown,New York,40.7241,-73.5125
Madison,Alabama,34.7114,-86.7626
Smyrna,Tennessee,35.9722,-86.5253
Glendora,California,34.1449,-117.8468
Burien,Washington,47.4762,-122.3394
Perth Amboy,New Jersey,40.5203,-74.2724
Herriman,Utah,40.4899,-112.0171
Farmington,New Mexico,36.7555,-108.1823
New Bern,North Carolina,35.0955,-77.0723
Placentia,California,33.8807,-117.8553
Hinesville,Georgia,31.8247,-81.6135
Beaumont,California,33.9076,-116.9766
Collierville,Tennessee,35.0471,-89.6988
West Lafayette,Indiana,40.4432,-86.9239
Florissant,Missouri,38.7996,-90.3269
Hoffman Estates,Illinois,42.0639,-88.1468
Queen Creek,Arizona,33.2386,-111.6343
Aliso Viejo,California,33.5792,-117.7289
Kannapolis,North Carolina,35.4764,-80.6403
Methuen Town,Massachusetts,42.734,-71.1889
Sahuarita,Arizona,31.9323,-110.9654
Traverse City,Michigan,44.7547,-85.6035
Severn,Maryland,39.1355,-76.6958
Catalina Foothills,Arizona,32.3041,-110.8835
Galveston,Texas,29.2487,-94.891
Country Club,Florida,25.9407,-80.3102
Cookeville,Tennessee,36.1484,-85.5114
Mishawaka,Indiana,41.6736,-86.1669
Rowland Heights,California,33.9716,-117.8911
Plainfield,New Jersey,40.6154,-74.4157
Bullhead City,Arizona,35.1205,-114.546
Stillwater,Oklahoma,36.1316,-97.074
Forney,Texas,32.744,-96.4529
Wheaton,Maryland,39.0492,-77.0572
Azusa,California,34.1386,-117.9124
North Bethesda,Maryland,39.0393,-77.1191
Cerritos,California,33.8677,-118.0686
Ashburn,Virginia,39.03,-77.4711
Bloomsburg,Pennsylvania,41.0027,-76.4561
Morehead City,North Carolina,34.7308,-76.7387
Coral Gables,Florida,25.7037,-80.2715
Enid,Oklahoma,36.4061,-97.8701
Lakewood,Ohio,41.4824,-81.8008
Oroville,California,39.4999,-121.5634
Wilson,North Carolina,35.7312,-77.9284
Lawrence,Indiana,39.8674,-85.9905
Portage,Michigan,42.2,-85.5906
Minot,North Dakota,48.2375,-101.2781
Dunwoody,Georgia,33.9418,-84.3122
Poway,California,32.9871,-117.0201
San Jacinto,California,33.797,-116.9916
Troy,New York,42.7354,-73.6751
Newark,California,37.5204,-122.0312
Cuyahoga Falls,Ohio,41.1641,-81.5207
Downers Grove,Illinois,41.7949,-88.017
Bedford,Texas,32.8464,-97.135
Reedley,California,36.5987,-119.4473
Dublin,Ohio,40.1112,-83.1454
Marana,Arizona,32.4355,-111.1558
Cypress,California,33.8171,-118.0386
Hollister,California,36.8563,-121.3981
Murray,Utah,40.6498,-111.8874
Roswell,New Mexico,33.373,-104.5294
Pascagoula,Mississippi,30.3665,-88.5507
Tuckahoe,Virginia,37.5878,-77.5858
Ceres,California,37.5953,-120.9625
St. Louis Park,Minnesota,44.9488,-93.3649
Rio Grande City,Texas,26.3808,-98.8215
Draper,Utah,40.4957,-111.8605
Palm Springs,California,33.8017,-116.5382
Paducah,Kentucky,37.0711,-88.6436
Findlay,Ohio,41.0467,-83.6379
University,Florida,28.0771,-82.4335
Bel Air South,Maryland,39.5051,-76.3197
Antelope,California,38.7153,-121.361
Kyle,Texas,29.9937,-97.8859
Monroe,Michigan,41.9154,-83.385
Lincoln,California,38.8759,-121.2916
Ocoee,Florida,28.5787,-81.5338
Burleson,Texas,32.517,-97.3343
La Mirada,California,33.9025,-118.0093
Farmers Branch,Texas,32.9272,-96.8804
East Lansing,Michigan,42.748,-84.4835
Uniontown,Pennsylvania,39.8994,-79.7244
Jeffersonville,Indiana,38.3376,-85.7026
Winder,Georgia,33.9917,-83.7218
Wauwatosa,Wisconsin,43.0615,-88.0347
Littleton,Colorado,39.5915,-105.0188
Cumberland,Maryland,39.6515,-78.7585
Cedar Hill,Texas,32.581,-96.9591
Carrollton,Georgia,33.5817,-85.0837
Rancho Santa Margarita,California,33.6318,-117.5989
Beavercreek,Ohio,39.731,-84.0624
Niagara Falls,New York,43.0921,-79.0147
McLean,Virginia,38.9436,-77.1943
North Highlands,California,38.6713,-121.3721
East Providence,Rhode Island,41.8065,-71.3565
Florin,California,38.4832,-121.4042
East Honolulu,Hawaii,21.2975,-157.7211
Chesterfield,Missouri,38.6588,-90.5804
Covina,California,34.0903,-117.8817
Bothell,Washington,47.7735,-122.2044
Glenview,Illinois,42.0825,-87.8216
Mentor,Ohio,41.6895,-81.3361
Keller,Texas,32.9337,-97.2255
Danville,Illinois,40.1423,-87.6114
Spring Hill,Tennessee,35.7438,-86.9116
Roseville,Michigan,42.5074,-82.9369
Elmhurst,Illinois,41.8973,-87.9432
New Philadelphia,Ohio,40.486,-81.4402
Sandusky,Ohio,41.4437,-82.7149
El Dorado Hills,California,38.675,-121.049
Salina,Kansas,38.8137,-97.6143
Euclid,Ohio,41.5904,-81.5188
Kingman,Arizona,35.217,-114.0105
Everett,Massachusetts,42.4064,-71.0545
Farmington,Missouri,37.7821,-90.4288
Weatherford,Texas,32.7536,-97.7723
Middletown,Connecticut,41.5476,-72.6549
Roseburg,Oregon,43.2232,-123.3518
Biloxi,Mississippi,30.4422,-88.9512
Leavenworth,Kansas,39.3239,-94.924
Fort Pierce,Florida,27.4256,-80.3431
Winter Garden,Florida,28.5421,-81.5966
Oro Valley,Arizona,32.4208,-110.9768
Morgan Hill,California,37.1326,-121.6417
Potomac,Maryland,39.0141,-77.1943
Pinehurst,North Carolina,35.1922,-79.4684
Danville,Virginia,36.5831,-79.4087
Rockwall,Texas,32.9169,-96.4377
Coachella,California,33.6905,-116.143
Wake Forest,North Carolina,35.9629,-78.5141
Pearl City,Hawaii,21.4031,-157.9566
Tupelo,Mississippi,34.2692,-88.7318
Attleboro,Massachusetts,41.9311,-71.295
Pine Bluff,Arkansas,34.2116,-92.0178
Oakland Park,Florida,26.178,-80.1528
Marion,Ohio,40.5933,-83.1237
Hilo,Hawaii,19.6886,-155.0864
Lufkin,Texas,31.3217,-94.7277
Altadena,California,34.1928,-118.1345
Manitowoc,Wisconsin,44.0991,-87.6811
Lake Ridge,Virginia,38.6843,-77.3059
Selma,California,36.5715,-119.6143
Strongsville,Ohio,41.3128,-81.8313
Danville,California,37.8121,-121.9698
Quincy,Illinois,39.9335,-91.3799
Lancaster,Ohio,39.7249,-82.6049
Riverton,Utah,40.5177,-111.9635
The Colony,Texas,33.0925,-96.8977
Urbandale,Iowa,41.639,-93.7813
Plainfield,Illinois,41.6206,-88.2252
Lombard,Illinois,41.8742,-88.0157
Prescott,Arizona,34.585,-112.4475
North Lauderdale,Florida,26.2113,-80.2209
Eureka,California,40.7942,-124.1568
Hackensack,New Jersey,40.889,-74.0461
Sayreville,New Jersey,40.4656,-74.3237
Altamonte Springs,Florida,28.6615,-81.3953
Del Rio,Texas,29.3708,-100.88
Cleveland Heights,Ohio,41.5112,-81.5636
Bountiful,Utah,40.8722,-111.8647
Desert Hot Springs,California,33.9551,-116.543
Peachtree Corners,Georgia,33.967,-84.2319
Haltom City,Texas,32.8176,-97.2707
Ormond Beach,Florida,29.296,-81.1003
Cutler Bay,Florida,25.5765,-80.3356
Trujillo Alto,Puerto Rico,18.3601,-66.0103
Adrian,Michigan,41.8994,-84.0446
Goose Creek,South Carolina,32.9925,-80.0054
Moorhead,Minnesota,46.8673,-96.7461
Westfield,Indiana,40.0333,-86.1532
Concord,New Hampshire,43.2305,-71.5595
Annandale,Virginia,38.8324,-77.196
Rohnert Park,California,38.348,-122.6964
Brea,California,33.9254,-117.8656
Klamath Falls,Oregon,42.2191,-121.7754
Salem,Massachusetts,42.5129,-70.902
Channelview,Texas,29.7914,-95.1145
North Miami Beach,Florida,25.9302,-80.166
Whitney,Nevada,36.1005,-115.038
Freeport,New York,40.6515,-73.585
Centralia,Washington,46.7226,-122.9696
Gallatin,Tennessee,36.3782,-86.4696
Stevens Point,Wisconsin,44.5241,-89.5508
San Bruno,California,37.6254,-122.4313
Burke,Virginia,38.7773,-77.2633
Brentwood,Tennessee,35.9918,-86.7758
North Fort Myers,Florida,26.7243,-81.8491
Hicksville,New York,40.7637,-73.5245
West Babylon,New York,40.7112,-73.3567
Edmonds,Washington,47.8115,-122.3533
Apache Junction,Arizona,33.3985,-111.5351
Fairfield,Ohio,39.3301,-84.5409
Oakley,California,37.9929,-121.6951
Hutchinson,Kansas,38.0671,-97.9081
Greenwood,South Carolina,34.1945,-82.1542
Richmond,Indiana,39.8318,-84.8905
Linden,New Jersey,40.6251,-74.2381
Puyallup,Washington,47.1794,-122.2902
Huntsville,Texas,30.705,-95.5544
Urbana,Illinois,40.1106,-88.1972
Beverly,Massachusetts,42.5681,-70.8627
Clovis,New Mexico,34.4376,-103.1923
Statesboro,Georgia,32.4376,-81.775
Hobbs,New Mexico,32.7282,-103.16
McMinnville,Oregon,45.211,-123.1918
Schertz,Texas,29.5649,-98.2537
Bell Gardens,California,33.9663,-118.155
Oviedo,Florida,28.658,-81.1872
Odenton,Maryland,39.0661,-76.6939
Grove City,Ohio,39.8659,-83.0694
Campbell,California,37.2802,-121.9538
Wentzville,Missouri,38.8152,-90.8667
Woonsocket,Rhode Island,42.001,-71.4993
La Quinta,California,33.6536,-116.2785
Weslaco,Texas,26.1648,-97.9898
Zanesville,Ohio,39.9565,-82.0132
Newnan,Georgia,33.3766,-84.7761
Shakopee,Minnesota,44.7744,-93.4764
Brighton,Colorado,39.9716,-104.7964
Catonsville,Maryland,39.2646,-76.7424
Rancho Palos Verdes,California,33.7554,-118.3637
Mableton,Georgia,33.8132,-84.5656
Coppell,Texas,32.9638,-96.9905
Linton Hall,Virginia,38.7551,-77.575
Moline,Illinois,41.4821,-90.4921
Delaware,Ohio,40.2866,-83.0747
Westfield,Massachusetts,42.1382,-72.7561
Shelton,Connecticut,41.306,-73.1383
Greenacres,Florida,26.6272,-80.1371
Westerville,Ohio,40.1241,-82.9209
Manassas,Virginia,38.7479,-77.4839
Kearny,New Jersey,40.7528,-74.1202
